OrderID,OrderDate,EmployeeID,ProductID,OrderQuantity,OrderType,ClientName,EventType
ORD-0814,2025-09-02,EMP-0007,PRD-0004,3,À emporter,Xavier Pelletier,Quotidien
ORD-0815,2025-05-02,EMP-0008,PRD-0005,5,Sur place,Anne Lessard,Atelier
ORD-0816,2025-12-02,EMP-0032,PRD-0004,3,À emporter,Victor Provencher,Anniversaire
ORD-0817,2025-09-17,EMP-0025,PRD-0005,6,Sur place,Maxime Breton,Atelier
ORD-0818,2025-03-27,EMP-0008,PRD-0001,6,Sur place,Gabrielle Renaud,Quotidien
ORD-0819,2025-03-17,EMP-0025,PRD-0002,6,À emporter,Gilles Morin,Quotidien
ORD-0820,2025-12-20,EMP-0035,PRD-0005,5,À emporter,Éric Trottier,Quotidien
ORD-0821,2025-01-28,EMP-0008,PRD-0004,24,À emporter,Margaret Ménard,Corporate
ORD-0822,2025-01-09,EMP-0008,PRD-0006,2,Sur place,Hugues Duguay,Quotidien
ORD-0823,2025-11-07,EMP-0003,PRD-0006,4,Sur place,Gérard Ouellet,Quotidien
ORD-0824,2025-07-22,EMP-0032,PRD-0002,2,À emporter,Sébastien Bergeron,Quotidien
ORD-0825,2025-06-18,EMP-0029,PRD-0004,3,Livraison,Emmanuel Lafontaine,Quotidien
ORD-0826,2025-11-02,EMP-0025,PRD-0001,3,À emporter,Geneviève Leclerc-Labelle,Quotidien
ORD-0827,2025-03-18,EMP-0029,PRD-0003,2,À emporter,Guillaume Larivière,Quotidien
ORD-0828,2025-11-04,EMP-0029,PRD-0004,4,Sur place,Amélie Dubé,Quotidien
ORD-0829,2025-03-27,EMP-0025,PRD-0005,2,À emporter,Benjamin Pilon,Quotidien
ORD-0830,2025-12-30,EMP-0032,PRD-0002,5,Sur place,Jeanne Tanguay,Atelier
ORD-0831,2025-09-06,EMP-0035,PRD-0006,1,Sur place,André-Éric Gagné,Quotidien
ORD-0832,2025-11-16,EMP-0029,PRD-0002,4,À emporter,Maurice Lefebvre,Quotidien
ORD-0833,2025-05-20,EMP-0003,PRD-0003,6,Sur place,Lucy-Jeanne Couture,Quotidien
ORD-0834,2025-12-21,EMP-0008,PRD-0002,2,Sur place,Élise Fortier-Boulanger,Quotidien
ORD-0835,2025-09-10,EMP-0035,PRD-0001,4,À emporter,Constance Charron,Quotidien
ORD-0836,2025-05-05,EMP-0032,PRD-0001,2,À emporter,Simone Grégoire,Quotidien
ORD-0837,2025-11-28,EMP-0035,PRD-0001,2,Livraison,André Roy,Quotidien
ORD-0838,2025-04-15,EMP-0034,PRD-0004,2,Sur place,Patricia Giroux,Atelier
ORD-0839,2025-03-17,EMP-0025,PRD-0004,22,Sur place,Clémence Robert,Corporate
ORD-0840,2025-08-01,EMP-0029,PRD-0001,5,Sur place,Maude Beaudoin,Quotidien
ORD-0841,2025-03-28,EMP-0032,PRD-0006,1,Livraison,Alain Bérubé,Quotidien
ORD-0842,2025-06-27,EMP-0035,PRD-0003,39,Sur place,Grégoire Tardif,Corporate
ORD-0843,2025-02-01,EMP-0003,PRD-0006,4,Livraison,Alexis Gagnon-Leduc,Atelier
ORD-0844,2025-09-22,EMP-0032,PRD-0004,6,Sur place,Théodore-Kevin Lemire,Quotidien
ORD-0845,2025-02-06,EMP-0008,PRD-0002,6,À emporter,Guillaume Gagnon,Quotidien
ORD-0846,2025-04-20,EMP-0003,PRD-0005,1,À emporter,Pierre Duguay,Quotidien
ORD-0847,2025-08-16,EMP-0003,PRD-0004,4,À emporter,Marguerite Roy-Larouche,Quotidien
ORD-0848,2025-06-23,EMP-0008,PRD-0003,6,À emporter,Alain Bouchard-Champagne,Quotidien
ORD-0849,2025-05-28,EMP-0007,PRD-0006,46,Livraison,Amélie Delisle-Pilon,Corporate
ORD-0850,2025-03-10,EMP-0035,PRD-0004,2,Sur place,Charlotte Thibodeau,Quotidien
ORD-0851,2025-11-05,EMP-0003,PRD-0003,5,Sur place,Roger Legault-Bisson,Quotidien
ORD-0852,2025-01-04,EMP-0008,PRD-0006,4,Sur place,Laurent Harvey,Quotidien
ORD-0853,2025-11-22,EMP-0003,PRD-0003,3,Sur place,Rémy Piché,Quotidien
ORD-0854,2025-07-22,EMP-0035,PRD-0001,1,À emporter,Guillaume Lemire,Quotidien
ORD-0855,2025-01-27,EMP-0029,PRD-0006,3,À emporter,Odette Dufresne,Atelier
ORD-0856,2025-09-08,EMP-0008,PRD-0001,10,Sur place,Vincent Landry,Anniversaire
ORD-0857,2025-10-16,EMP-0032,PRD-0001,1,Sur place,Thomas Bélisle-Lamoureux,Quotidien
ORD-0858,2025-03-23,EMP-0034,PRD-0006,6,Sur place,André Houde,Quotidien
ORD-0859,2025-01-01,EMP-0025,PRD-0001,3,Livraison,Zoé Labelle,Quotidien
ORD-0860,2025-03-05,EMP-0025,PRD-0003,6,Sur place,Jacqueline-Isabelle Renaud,Quotidien
ORD-0861,2025-08-17,EMP-0008,PRD-0005,3,Sur place,Claire Mathieu,Quotidien
ORD-0862,2025-11-07,EMP-0025,PRD-0006,6,Sur place,Danielle-Hortense Dubé,Quotidien
ORD-0863,2025-03-18,EMP-0007,PRD-0002,4,Livraison,Victor Roy,Quotidien
ORD-0864,2025-11-09,EMP-0034,PRD-0003,1,Livraison,Guy Charest,Quotidien
ORD-0865,2025-06-16,EMP-0035,PRD-0005,1,Sur place,Éric Fortier-Tessier,Quotidien
ORD-0866,2025-05-27,EMP-0035,PRD-0001,4,Sur place,Gabrielle Robitaille-Richer,Quotidien
ORD-0867,2025-05-13,EMP-0007,PRD-0001,41,Sur place,Margaret-Jessica St-Pierre,Corporate
ORD-0868,2025-10-21,EMP-0003,PRD-0004,4,Sur place,Jeannine Goulet,Quotidien
ORD-0869,2025-09-19,EMP-0034,PRD-0005,6,À emporter,Monique Gagné-Asselin,Quotidien
ORD-0870,2025-06-12,EMP-0034,PRD-0001,6,Sur place,Pierre Gingras,Quotidien
ORD-0871,2025-06-09,EMP-0035,PRD-0004,6,Sur place,Claudine Lamontagne,Quotidien
ORD-0872,2025-09-03,EMP-0035,PRD-0006,4,Sur place,Nathan-Lucas Turcotte,Quotidien
ORD-0873,2025-03-21,EMP-0008,PRD-0006,5,Sur place,Alain Lavigne,Quotidien
ORD-0874,2025-04-29,EMP-0007,PRD-0001,43,Sur place,Laetitia Thériault,Corporate
ORD-0875,2025-03-13,EMP-0003,PRD-0006,4,Livraison,Antoine Tremblay,Quotidien
ORD-0876,2025-10-26,EMP-0029,PRD-0006,1,Sur place,Julien Tanguay,Mariage
ORD-0877,2025-08-19,EMP-0008,PRD-0004,17,À emporter,Benoît-David Chouinard,Corporate
ORD-0878,2025-02-03,EMP-0007,PRD-0001,1,À emporter,Samuel Charest,Quotidien
ORD-0879,2025-04-12,EMP-0035,PRD-0001,4,Sur place,Camille Martineau-Delisle,Quotidien
ORD-0880,2025-12-21,EMP-0034,PRD-0005,2,À emporter,Gilles Robitaille-Gagnon,Quotidien
ORD-0881,2025-07-07,EMP-0034,PRD-0005,6,À emporter,Sébastien Auger-Chouinard,Quotidien
ORD-0882,2025-06-19,EMP-0025,PRD-0004,6,Livraison,Josette Bilodeau-Beauchamp,Quotidien
ORD-0883,2025-07-20,EMP-0007,PRD-0003,2,Sur place,Élisabeth Drolet,Quotidien
ORD-0884,2025-10-07,EMP-0003,PRD-0003,1,À emporter,Samuel Lavigne,Anniversaire
ORD-0885,2025-09-19,EMP-0035,PRD-0004,6,Livraison,Jeanne Ferland-Gingras,Quotidien
ORD-0886,2025-08-27,EMP-0025,PRD-0004,4,À emporter,Emmanuelle Couture-Guay,Atelier
ORD-0887,2025-04-23,EMP-0003,PRD-0006,2,Sur place,Émile Guay,Mariage
ORD-0888,2025-07-07,EMP-0029,PRD-0003,2,À emporter,Élisabeth-Karine Morin,Mariage
ORD-0889,2025-07-30,EMP-0035,PRD-0006,5,Sur place,Marcelle Grenier,Quotidien
ORD-0890,2025-03-10,EMP-0003,PRD-0006,1,Sur place,Célina Arsenault,Quotidien
ORD-0891,2025-09-29,EMP-0025,PRD-0003,4,À emporter,Émilie Leduc,Quotidien
ORD-0892,2025-05-27,EMP-0032,PRD-0005,3,Livraison,Alain Therrien,Atelier
ORD-0893,2025-04-16,EMP-0029,PRD-0001,1,Livraison,Élise Gosselin-Trottier,Quotidien
ORD-0894,2025-03-18,EMP-0008,PRD-0006,5,Sur place,Camille Champagne-Gosselin,Quotidien
ORD-0895,2025-10-15,EMP-0029,PRD-0005,2,Sur place,Raymond Perron,Quotidien
ORD-0896,2025-05-07,EMP-0008,PRD-0001,1,À emporter,Céline-Anaïs Marchand,Anniversaire
ORD-0897,2025-01-21,EMP-0032,PRD-0001,1,Livraison,Gérard Gauthier,Quotidien
ORD-0898,2025-10-24,EMP-0008,PRD-0004,6,Sur place,Danielle Lemay,Quotidien
ORD-0899,2025-12-23,EMP-0007,PRD-0002,5,Sur place,Tristan Dallaire,Quotidien
ORD-0900,2025-03-10,EMP-0035,PRD-0006,4,Sur place,Mathieu Bélanger,Quotidien
ORD-0901,2025-01-06,EMP-0035,PRD-0002,2,Sur place,Tristan Bédard,Quotidien
ORD-0902,2025-01-28,EMP-0003,PRD-0002,5,À emporter,Astrid-Andrée Boisvert,Anniversaire
ORD-0903,2025-07-27,EMP-0025,PRD-0006,3,Sur place,Charlotte Bérubé,Quotidien
ORD-0904,2025-11-08,EMP-0035,PRD-0003,1,À emporter,Marcel Piché,Quotidien
ORD-0905,2025-10-13,EMP-0029,PRD-0004,27,Sur place,Célina Giroux,Corporate
ORD-0906,2025-09-27,EMP-0025,PRD-0002,15,À emporter,Benoît-François Bouchard,Corporate
ORD-0907,2025-05-15,EMP-0025,PRD-0005,23,Sur place,Guy Giguère,Corporate
ORD-0908,2025-04-25,EMP-0003,PRD-0003,1,Livraison,David Dufour,Quotidien
ORD-0909,2025-07-31,EMP-0034,PRD-0003,20,À emporter,Virginie Martel,Corporate
ORD-0910,2025-07-22,EMP-0003,PRD-0002,5,Livraison,Constance Fournier-Charbonneau,Anniversaire
ORD-0911,2025-06-12,EMP-0007,PRD-0005,7,À emporter,Philippe Boily,Atelier
ORD-0912,2025-02-26,EMP-0025,PRD-0005,1,Sur place,Patrick Rivard,Atelier
ORD-0913,2025-03-17,EMP-0008,PRD-0003,5,Sur place,Maurice Gosselin,Quotidien
ORD-0914,2025-06-20,EMP-0035,PRD-0005,6,Sur place,Margaret Lapierre,Quotidien
ORD-0915,2025-09-14,EMP-0034,PRD-0004,1,Livraison,David-Alexandre Nguyen,Quotidien
ORD-0916,2025-03-29,EMP-0007,PRD-0003,6,Sur place,Pierre Labbé-Guay,Quotidien
ORD-0917,2025-01-25,EMP-0029,PRD-0004,3,Livraison,Arthur Trépanier,Quotidien
ORD-0918,2025-06-02,EMP-0008,PRD-0005,6,Sur place,Margaret Audet,Quotidien
ORD-0919,2025-02-18,EMP-0029,PRD-0002,6,Sur place,René Michaud,Quotidien
ORD-0920,2025-12-07,EMP-0025,PRD-0003,3,Sur place,Pénélope Delisle,Quotidien
ORD-0921,2025-04-18,EMP-0025,PRD-0003,5,Sur place,Gérard-Samuel Ouellet,Quotidien
ORD-0922,2025-11-19,EMP-0003,PRD-0001,19,Livraison,Kevin-Gérard Proulx,Corporate
ORD-0923,2025-08-02,EMP-0032,PRD-0002,5,Sur place,Émilie Mercier,Quotidien
ORD-0924,2025-06-06,EMP-0032,PRD-0004,4,Sur place,Laurent-Alexandre Turgeon,Quotidien
ORD-0925,2025-05-11,EMP-0003,PRD-0005,2,À emporter,Robert Marcoux,Quotidien
ORD-0926,2025-02-04,EMP-0034,PRD-0002,3,Sur place,Benoît Drouin-Grenier,Quotidien
ORD-0927,2025-11-12,EMP-0007,PRD-0003,10,Sur place,Pénélope Provencher,Anniversaire
ORD-0928,2025-04-28,EMP-0007,PRD-0006,4,Sur place,Stéphane Turgeon,Quotidien
ORD-0929,2025-11-02,EMP-0032,PRD-0004,31,Livraison,Grégoire-Frédéric Létourneau,Corporate
ORD-0930,2025-07-23,EMP-0029,PRD-0003,3,À emporter,Claude Veilleux,Quotidien
ORD-0931,2025-05-18,EMP-0003,PRD-0004,35,Sur place,Pierre Dubois,Corporate
ORD-0932,2025-04-23,EMP-0025,PRD-0002,6,Livraison,Danielle Lepage-Dupont,Quotidien
ORD-0933,2025-03-16,EMP-0034,PRD-0003,6,Livraison,Sébastien-Noël Gélinas,Quotidien
ORD-0934,2025-03-03,EMP-0032,PRD-0001,2,Sur place,Camille Vallée,Quotidien
ORD-0935,2025-06-12,EMP-0025,PRD-0003,8,Sur place,Tristan Rousseau,Anniversaire
ORD-0936,2025-06-22,EMP-0035,PRD-0005,1,Livraison,Lucy Lapierre,Quotidien
ORD-0937,2025-06-08,EMP-0035,PRD-0001,6,Sur place,Nathalie Hébert-Fontaine,Quotidien
ORD-0938,2025-07-29,EMP-0034,PRD-0006,18,À emporter,Émilie Laplante,Corporate
ORD-0939,2025-03-30,EMP-0034,PRD-0004,5,Livraison,Gabriel-Jérôme Labonté,Quotidien
ORD-0940,2025-11-18,EMP-0032,PRD-0002,3,Sur place,Gabriel-Jean Ménard,Quotidien
ORD-0941,2025-12-08,EMP-0035,PRD-0001,1,Sur place,Pierre Bouchard,Atelier
ORD-0942,2025-10-15,EMP-0007,PRD-0006,6,Livraison,Louise Gravel,Quotidien
ORD-0943,2025-08-19,EMP-0029,PRD-0005,3,À emporter,Geneviève Lafontaine,Quotidien
ORD-0944,2025-03-24,EMP-0025,PRD-0004,5,Sur place,Noël Bergeron,Quotidien
ORD-0945,2025-02-07,EMP-0007,PRD-0001,2,Sur place,Paul Thibault-Martel,Quotidien
ORD-0946,2025-08-03,EMP-0032,PRD-0003,6,Sur place,Mathieu Racine,Quotidien
ORD-0947,2025-04-03,EMP-0032,PRD-0002,2,Livraison,Emmanuel Renaud,Quotidien
ORD-0948,2025-11-06,EMP-0035,PRD-0006,42,Sur place,Gilles Guay,Corporate
ORD-0949,2025-02-12,EMP-0025,PRD-0003,4,Sur place,Jean Marcoux,Quotidien
ORD-0950,2025-12-05,EMP-0008,PRD-0005,2,Sur place,Maurice Émond,Quotidien
ORD-0951,2025-12-15,EMP-0032,PRD-0001,6,Livraison,Margot Prévost,Quotidien
ORD-0952,2025-08-02,EMP-0008,PRD-0005,3,Livraison,Bertrand Giroux-Trépanier,Quotidien
ORD-0953,2025-03-11,EMP-0029,PRD-0004,43,Sur place,Aurore Lévesque,Corporate
ORD-0954,2025-10-15,EMP-0029,PRD-0002,19,À emporter,Guillaume Bélisle-Trudel,Corporate
ORD-0955,2025-01-01,EMP-0035,PRD-0002,48,Sur place,Édouard Massé,Corporate
ORD-0956,2025-03-04,EMP-0003,PRD-0006,5,À emporter,Laetitia-Marie Boivin,Quotidien
ORD-0957,2025-05-29,EMP-0008,PRD-0004,2,Sur place,Noémie-Emmanuelle Guillemette,Anniversaire
ORD-0958,2025-07-20,EMP-0034,PRD-0001,5,À emporter,Monique Sirois,Anniversaire
ORD-0959,2025-11-27,EMP-0008,PRD-0005,6,Sur place,Emmanuelle Létourneau,Quotidien
ORD-0960,2025-11-19,EMP-0034,PRD-0003,29,À emporter,Lucie-Béatrice Parent,Corporate
ORD-0961,2025-05-03,EMP-0007,PRD-0004,5,Sur place,Rosalie Dumas,Quotidien
ORD-0962,2025-06-14,EMP-0025,PRD-0002,6,Sur place,Benoît-André Gaudreault,Quotidien
ORD-0963,2025-06-02,EMP-0032,PRD-0005,5,Livraison,Kevin Lemieux-Provencher,Quotidien
ORD-0964,2025-07-19,EMP-0008,PRD-0006,6,À emporter,Marc Dallaire-Roberge,Quotidien
ORD-0965,2025-12-06,EMP-0029,PRD-0003,41,Sur place,Édouard-Maurice Pelletier,Corporate
ORD-0966,2025-07-18,EMP-0034,PRD-0002,1,À emporter,Isabelle Boisvert,Quotidien
ORD-0967,2025-12-19,EMP-0003,PRD-0002,2,À emporter,Guy-Théodore Cloutier,Quotidien
ORD-0968,2025-06-16,EMP-0032,PRD-0006,4,Sur place,Claudine Allard,Quotidien
ORD-0969,2025-06-05,EMP-0008,PRD-0006,1,Sur place,Camille Larivière,Quotidien
ORD-0970,2025-12-17,EMP-0034,PRD-0004,2,Sur place,Olivier Fontaine,Anniversaire
ORD-0971,2025-08-14,EMP-0003,PRD-0003,5,Sur place,Astrid Nguyen,Quotidien
ORD-0972,2025-04-22,EMP-0025,PRD-0006,31,Sur place,Camille Laliberté,Corporate
ORD-0973,2025-11-15,EMP-0008,PRD-0006,3,Sur place,Bertrand Therrien,Quotidien
ORD-0974,2025-03-26,EMP-0003,PRD-0003,36,À emporter,Daniel-Maxime Hébert,Corporate
ORD-0975,2025-09-07,EMP-0008,PRD-0006,31,Sur place,Dominique Piché,Corporate
ORD-0976,2025-04-21,EMP-0003,PRD-0005,4,Sur place,Anaïs Guay-Martineau,Quotidien
ORD-0977,2025-08-01,EMP-0025,PRD-0002,9,Livraison,Susanne Ouellet,Anniversaire
ORD-0978,2025-04-05,EMP-0007,PRD-0002,8,Sur place,Éric Parent-Fontaine,Anniversaire
ORD-0979,2025-06-05,EMP-0034,PRD-0005,3,À emporter,Célina Desrosiers-Dufour,Quotidien
ORD-0980,2025-11-21,EMP-0035,PRD-0004,6,À emporter,Laetitia Lachapelle,Quotidien
ORD-0981,2025-08-08,EMP-0007,PRD-0002,5,Livraison,Susanne Hébert,Quotidien
ORD-0982,2025-05-02,EMP-0032,PRD-0003,27,Sur place,Gilles Lacroix,Corporate
ORD-0983,2025-11-17,EMP-0032,PRD-0002,5,Sur place,Jacqueline-Élodie Béland,Quotidien
ORD-0984,2025-11-05,EMP-0025,PRD-0006,24,Sur place,Camille Lambert,Corporate
ORD-0985,2025-02-27,EMP-0032,PRD-0006,5,À emporter,Simone Bernier,Anniversaire
ORD-0986,2025-01-21,EMP-0003,PRD-0006,1,À emporter,Alice Ménard,Quotidien
ORD-0987,2025-02-25,EMP-0025,PRD-0004,4,Sur place,Manon Vézina,Quotidien
ORD-0988,2025-08-12,EMP-0032,PRD-0002,2,Livraison,Pénélope Coulombe,Quotidien
ORD-0989,2025-01-20,EMP-0003,PRD-0004,5,Livraison,Valérie Michaud,Quotidien
ORD-0990,2025-04-12,EMP-0035,PRD-0004,6,Sur place,Stéphane Marchand,Quotidien
ORD-0991,2025-06-11,EMP-0029,PRD-0004,35,Sur place,Alexandre Doucet,Corporate
ORD-0992,2025-08-16,EMP-0029,PRD-0005,24,Sur place,Pauline Drouin,Corporate
ORD-0993,2025-09-30,EMP-0003,PRD-0001,3,Sur place,Gabriel Demers,Quotidien
ORD-0994,2025-06-29,EMP-0003,PRD-0001,2,Sur place,Gilbert Lévesque,Quotidien
ORD-0995,2025-09-12,EMP-0007,PRD-0004,4,Livraison,Alexis Savoie,Quotidien
ORD-0996,2025-08-01,EMP-0035,PRD-0003,1,Sur place,Sylvie Proulx,Atelier
ORD-0997,2025-01-17,EMP-0034,PRD-0006,1,À emporter,Bertrand Benoît,Quotidien
ORD-0998,2025-06-01,EMP-0007,PRD-0003,6,Livraison,Caroline Paquette,Quotidien
ORD-0999,2025-01-18,EMP-0007,PRD-0002,2,Sur place,Michèle-Véronique Thibodeau,Atelier
ORD-1000,2025-06-14,EMP-0035,PRD-0001,6,À emporter,Maxime Lachapelle-Pépin,Quotidien
